,지역명,전용면적,연도,월,평당분양가격
2087,강원,60m²~85m²,2017,10,7477.799999999999
2088,강원,85m²~102m²,2017,10,6639.599999999999
2089,강원,102m²~,2017,10,7893.599999999999
2090,충북,모든면적,2017,10,6798.0
2091,충북,60m²,2017,10,7134.599999999999
2092,충북,60m²~85m²,2017,10,6791.4
2093,충북,85m²~102m²,2017,10,8457.9
2094,충북,102m²~,2017,10,8250.0
2095,충남,모든면적,2017,10,7533.9
2096,충남,60m²,2017,10,7926.599999999999
2097,충남,60m²~85m²,2017,10,7583.4
2098,충남,85m²~102m²,2017,10,9777.9
2099,충남,102m²~,2017,10,8655.9
2100,전북,모든면적,2017,10,7200.599999999999
2101,전북,60m²,2017,10,7454.7
2102,전북,60m²~85m²,2017,10,7170.9
2103,전북,85m²~102m²,2017,10,
2104,전북,102m²~,2017,10,7055.4
2105,전남,모든면적,2017,10,7606.5
2106,전남,60m²,2017,10,7936.5
2107,전남,60m²~85m²,2017,10,7471.2
2108,전남,85m²~102m²,2017,10,7560.299999999999
2109,전남,102m²~,2017,10,7903.5
2110,경북,모든면적,2017,10,7811.099999999999
2111,경북,60m²,2017,10,7797.9
2112,경북,60m²~85m²,2017,10,7774.799999999999
2113,경북,85m²~102m²,2017,10,9461.1
2114,경북,102m²~,2017,10,9797.699999999999
2115,경남,모든면적,2017,10,8038.799999999999
2116,경남,60m²,2017,10,8520.6
2117,경남,60m²~85m²,2017,10,7966.2
2118,경남,85m²~102m²,2017,10,9804.3
2119,경남,102m²~,2017,10,9847.199999999999
2120,제주,모든면적,2017,10,10632.599999999999
2121,제주,60m²,2017,10,17754.0
2122,제주,60m²~85m²,2017,10,10395.0
2123,제주,85m²~102m²,2017,10,
2124,제주,102m²~,2017,10,
2125,서울,모든면적,2017,11,21968.1
2126,서울,60m²,2017,11,22872.3
2127,서울,60m²~85m²,2017,11,19466.7
2128,서울,85m²~102m²,2017,11,24126.3
2129,서울,102m²~,2017,11,22704.0
2130,인천,모든면적,2017,11,10890.0
2131,인천,60m²,2017,11,10989.0
2132,인천,60m²~85m²,2017,11,10909.8
2133,인천,85m²~102m²,2017,11,11368.5
2134,인천,102m²~,2017,11,15955.5
2135,경기,모든면적,2017,11,11738.099999999999
2136,경기,60m²,2017,11,12295.8
2137,경기,60m²~85m²,2017,11,11639.099999999999
2138,경기,85m²~102m²,2017,11,12035.099999999999
2139,경기,102m²~,2017,11,13289.099999999999
2140,부산,모든면적,2017,11,12606.0
2141,부산,60m²,2017,11,12276.0
2142,부산,60m²~85m²,2017,11,12467.4
2143,부산,85m²~102m²,2017,11,12256.199999999999
2144,부산,102m²~,2017,11,12813.9
2145,대구,모든면적,2017,11,12071.4
2146,대구,60m²,2017,11,11437.8
2147,대구,60m²~85m²,2017,11,12058.199999999999
2148,대구,85m²~102m²,2017,11,
2149,대구,102m²~,2017,11,12464.099999999999
2150,광주,모든면적,2017,11,9553.5
2151,광주,60m²,2017,11,9160.8
2152,광주,60m²~85m²,2017,11,9530.4
2153,광주,85m²~102m²,2017,11,
2154,광주,102m²~,2017,11,9454.5
2155,대전,모든면적,2017,11,9180.6
2156,대전,60m²,2017,11,8886.9
2157,대전,60m²~85m²,2017,11,9117.9
2158,대전,85m²~102m²,2017,11,10121.1
2159,대전,102m²~,2017,11,
2160,울산,모든면적,2017,11,11134.199999999999
2161,울산,60m²,2017,11,9583.199999999999
2162,울산,60m²~85m²,2017,11,11147.4
2163,울산,85m²~102m²,2017,11,
2164,울산,102m²~,2017,11,9111.3
2165,세종,모든면적,2017,11,9108.0
2166,세종,60m²,2017,11,9108.0
2167,세종,60m²~85m²,2017,11,8985.9
2168,세종,85m²~102m²,2017,11,9207.0
2169,세종,102m²~,2017,11,9279.6
2170,강원,모든면적,2017,11,7652.7
2171,강원,60m²,2017,11,7398.599999999999
2172,강원,60m²~85m²,2017,11,7619.7
2173,강원,85m²~102m²,2017,11,7335.9
2174,강원,102m²~,2017,11,9078.3
2175,충북,모든면적,2017,11,6854.099999999999
2176,충북,60m²,2017,11,7269.9
2177,충북,60m²~85m²,2017,11,6850.799999999999
2178,충북,85m²~102m²,2017,11,7494.299999999999
2179,충북,102m²~,2017,11,8263.199999999999
2180,충남,모든면적,2017,11,7451.4
2181,충남,60m²,2017,11,7929.9
2182,충남,60m²~85m²,2017,11,7494.299999999999
2183,충남,85m²~102m²,2017,11,
2184,충남,102m²~,2017,11,7533.9
2185,전북,모든면적,2017,11,7260.0
2186,전북,60m²,2017,11,7454.7
2187,전북,60m²~85m²,2017,11,7233.599999999999
2188,전북,85m²~102m²,2017,11,
2189,전북,102m²~,2017,11,8055.299999999999
2190,전남,모든면적,2017,11,7883.7
2191,전남,60m²,2017,11,7821.0
2192,전남,60m²~85m²,2017,11,7797.9
2193,전남,85m²~102m²,2017,11,7560.299999999999
2194,전남,102m²~,2017,11,8220.3
2195,경북,모든면적,2017,11,7887.0
2196,경북,60m²,2017,11,7943.099999999999
2197,경북,60m²~85m²,2017,11,7863.9
2198,경북,85m²~102m²,2017,11,
2199,경북,102m²~,2017,11,9850.5
2200,경남,모든면적,2017,11,8649.3
2201,경남,60m²,2017,11,8976.0
2202,경남,60m²~85m²,2017,11,8517.3
2203,경남,85m²~102m²,2017,11,9616.199999999999
2204,경남,102m²~,2017,11,9365.4
2205,제주,모든면적,2017,11,11748.0
2206,제주,60m²,2017,11,17754.0
2207,제주,60m²~85m²,2017,11,11474.099999999999
2208,제주,85m²~102m²,2017,11,
2209,제주,102m²~,2017,11,
2210,서울,모든면적,2017,12,22129.8
2211,서울,60m²,2017,12,23116.5
2212,서울,60m²~85m²,2017,12,19364.399999999998
2213,서울,85m²~102m²,2017,12,24677.399999999998
2214,서울,102m²~,2017,12,22822.8
2215,인천,모든면적,2017,12,10949.4
2216,인천,60m²,2017,12,11068.199999999999
2217,인천,60m²~85m²,2017,12,10969.199999999999
2218,인천,85m²~102m²,2017,12,11477.4
2219,인천,102m²~,2017,12,15955.5
2220,경기,모든면적,2017,12,11936.099999999999
2221,경기,60m²,2017,12,12635.699999999999
2222,경기,60m²~85m²,2017,12,11721.599999999999
2223,경기,85m²~102m²,2017,12,12196.8
2224,경기,102m²~,2017,12,13632.3
2225,부산,모든면적,2017,12,12678.599999999999
2226,부산,60m²,2017,12,12332.099999999999
2227,부산,60m²~85m²,2017,12,12549.9
2228,부산,85m²~102m²,2017,12,12183.599999999999
2229,부산,102m²~,2017,12,12767.699999999999
2230,대구,모든면적,2017,12,11751.3
2231,대구,60m²,2017,12,11437.8
2232,대구,60m²~85m²,2017,12,11761.199999999999
2233,대구,85m²~102m²,2017,12,
2234,대구,102m²~,2017,12,11691.9
2235,광주,모든면적,2017,12,9556.8
2236,광주,60m²,2017,12,9160.8
2237,광주,60m²~85m²,2017,12,9537.0
2238,광주,85m²~102m²,2017,12,
2239,광주,102m²~,2017,12,9454.5
2240,대전,모든면적,2017,12,8929.8
2241,대전,60m²,2017,12,8672.4
2242,대전,60m²~85m²,2017,12,8877.0
2243,대전,85m²~102m²,2017,12,10121.1
2244,대전,102m²~,2017,12,
2245,울산,모든면적,2017,12,10434.599999999999
2246,울산,60m²,2017,12,
2247,울산,60m²~85m²,2017,12,10434.599999999999
2248,울산,85m²~102m²,2017,12,
2249,울산,102m²~,2017,12,
2250,세종,모든면적,2017,12,10431.3
2251,세종,60m²,2017,12,
2252,세종,60m²~85m²,2017,12,10441.199999999999
2253,세종,85m²~102m²,2017,12,10226.699999999999
2254,세종,102m²~,2017,12,10649.099999999999
2255,강원,모든면적,2017,12,7596.599999999999
2256,강원,60m²,2017,12,7269.9
2257,강원,60m²~85m²,2017,12,7566.9
2258,강원,85m²~102m²,2017,12,7388.7
2259,강원,102m²~,2017,12,8906.699999999999
2260,충북,모든면적,2017,12,6854.099999999999
2261,충북,60m²,2017,12,7269.9
2262,충북,60m²~85m²,2017,12,6850.799999999999
2263,충북,85m²~102m²,2017,12,7494.299999999999
2264,충북,102m²~,2017,12,8263.199999999999
2265,충남,모든면적,2017,12,7778.099999999999
2266,충남,60m²,2017,12,8269.8
2267,충남,60m²~85m²,2017,12,7830.9
2268,충남,85m²~102m²,2017,12,
2269,충남,102m²~,2017,12,7533.9
2270,전북,모든면적,2017,12,7345.799999999999
2271,전북,60m²,2017,12,7454.7
2272,전북,60m²~85m²,2017,12,7309.5
2273,전북,85m²~102m²,2017,12,7329.299999999999
2274,전북,102m²~,2017,12,8028.9
2275,전남,모든면적,2017,12,7920.0
2276,전남,60m²,2017,12,8009.099999999999
2277,전남,60m²~85m²,2017,12,7860.599999999999
2278,전남,85m²~102m²,2017,12,7560.299999999999
2279,전남,102m²~,2017,12,7995.9
2280,경북,모든면적,2017,12,7887.0
2281,경북,60m²,2017,12,7943.099999999999
2282,경북,60m²~85m²,2017,12,7863.9
2283,경북,85m²~102m²,2017,12,
2284,경북,102m²~,2017,12,9850.5
2285,경남,모든면적,2017,12,8896.8
2286,경남,60m²,2017,12,9187.199999999999
2287,경남,60m²~85m²,2017,12,8797.8
2288,경남,85m²~102m²,2017,12,9616.199999999999
2289,경남,102m²~,2017,12,9358.8
2290,제주,모든면적,2017,12,11807.4
2291,제주,60m²,2017,12,17754.0
2292,제주,60m²~85m²,2017,12,11441.099999999999
2293,제주,85m²~102m²,2017,12,
2294,제주,102m²~,2017,12,9995.699999999999
2295,서울,모든면적,2018,1,21855.899999999998
2296,서울,60m²,2018,1,22763.399999999998
2297,서울,60m²~85m²,2018,1,19328.1
2298,서울,85m²~102m²,2018,1,24677.399999999998
2299,서울,102m²~,2018,1,22822.8
2300,인천,모든면적,2018,1,10998.9
2301,인천,60m²,2018,1,11140.8
2302,인천,60m²~85m²,2018,1,10969.199999999999
2303,인천,85m²~102m²,2018,1,11477.4
2304,인천,102m²~,2018,1,15955.5
2305,경기,모든면적,2018,1,12691.8
2306,경기,60m²,2018,1,13592.699999999999
2307,경기,60m²~85m²,2018,1,12516.9
2308,경기,85m²~102m²,2018,1,14355.0
2309,경기,102m²~,2018,1,15285.599999999999
2310,부산,모든면적,2018,1,12678.599999999999
2311,부산,60m²,2018,1,12332.099999999999
2312,부산,60m²~85m²,2018,1,12549.9
2313,부산,85m²~102m²,2018,1,12183.599999999999
2314,부산,102m²~,2018,1,12767.699999999999
2315,대구,모든면적,2018,1,11830.5
2316,대구,60m²,2018,1,11619.3
2317,대구,60m²~85m²,2018,1,11837.099999999999
2318,대구,85m²~102m²,2018,1,
2319,대구,102m²~,2018,1,11691.9
2320,광주,모든면적,2018,1,9550.199999999999
2321,광주,60m²,2018,1,9160.8
2322,광주,60m²~85m²,2018,1,9527.1
2323,광주,85m²~102m²,2018,1,
2324,광주,102m²~,2018,1,9454.5
2325,대전,모든면적,2018,1,9055.199999999999
2326,대전,60m²,2018,1,8672.4
2327,대전,60m²~85m²,2018,1,9075.0
2328,대전,85m²~102m²,2018,1,10121.1
2329,대전,102m²~,2018,1,
2330,울산,모든면적,2018,1,10434.599999999999
2331,울산,60m²,2018,1,
2332,울산,60m²~85m²,2018,1,10434.599999999999
2333,울산,85m²~102m²,2018,1,
2334,울산,102m²~,2018,1,
2335,세종,모든면적,2018,1,10431.3
2336,세종,60m²,2018,1,
2337,세종,60m²~85m²,2018,1,10441.199999999999
2338,세종,85m²~102m²,2018,1,10226.699999999999
2339,세종,102m²~,2018,1,10649.099999999999
2340,강원,모든면적,2018,1,7669.2
2341,강원,60m²,2018,1,7312.799999999999
2342,강원,60m²~85m²,2018,1,7662.599999999999
2343,강원,85m²~102m²,2018,1,8550.3
2344,강원,102m²~,2018,1,8923.199999999999
2345,충북,모든면적,2018,1,6854.099999999999
2346,충북,60m²,2018,1,7269.9
2347,충북,60m²~85m²,2018,1,6850.799999999999
2348,충북,85m²~102m²,2018,1,7494.299999999999
2349,충북,102m²~,2018,1,8263.199999999999
2350,충남,모든면적,2018,1,7900.2
2351,충남,60m²,2018,1,7989.299999999999
2352,충남,60m²~85m²,2018,1,7949.7
2353,충남,85m²~102m²,2018,1,
2354,충남,102m²~,2018,1,7533.9
2355,전북,모든면적,2018,1,7345.799999999999
2356,전북,60m²,2018,1,7454.7
2357,전북,60m²~85m²,2018,1,7309.5
2358,전북,85m²~102m²,2018,1,7329.299999999999
2359,전북,102m²~,2018,1,8028.9
2360,전남,모든면적,2018,1,7920.0
2361,전남,60m²,2018,1,8009.099999999999
2362,전남,60m²~85m²,2018,1,7854.0
2363,전남,85m²~102m²,2018,1,8114.7
2364,전남,102m²~,2018,1,8111.4
2365,경북,모든면적,2018,1,8055.299999999999
2366,경북,60m²,2018,1,8332.5
2367,경북,60m²~85m²,2018,1,8035.5
2368,경북,85m²~102m²,2018,1,
2369,경북,102m²~,2018,1,9461.1
2370,경남,모든면적,2018,1,8896.8
2371,경남,60m²,2018,1,9187.199999999999
2372,경남,60m²~85m²,2018,1,8797.8
2373,경남,85m²~102m²,2018,1,9616.199999999999
2374,경남,102m²~,2018,1,9358.8
2375,제주,모든면적,2018,1,11998.8
2376,제주,60m²,2018,1,17754.0
2377,제주,60m²~85m²,2018,1,11589.599999999999
2378,제주,85m²~102m²,2018,1,
2379,제주,102m²~,2018,1,9995.699999999999
2380,서울,모든면적,2018,2,21882.3
2381,서울,60m²,2018,2,22793.1
2382,서울,60m²~85m²,2018,2,21030.899999999998
2383,서울,85m²~102m²,2018,2,24733.5
2384,서울,102m²~,2018,2,22799.699999999997
2385,인천,모든면적,2018,2,11028.599999999999
2386,인천,60m²,2018,2,11328.9
2387,인천,60m²~85m²,2018,2,11015.4
2388,인천,85m²~102m²,2018,2,11477.4
2389,인천,102m²~,2018,2,15955.5
2390,경기,모든면적,2018,2,12790.8
2391,경기,60m²,2018,2,14011.8
2392,경기,60m²~85m²,2018,2,12625.8
2393,경기,85m²~102m²,2018,2,14358.3
2394,경기,102m²~,2018,2,15361.5
2395,부산,모든면적,2018,2,12705.0
2396,부산,60m²,2018,2,12355.199999999999
2397,부산,60m²~85m²,2018,2,12579.599999999999
2398,부산,85m²~102m²,2018,2,12183.599999999999
2399,부산,102m²~,2018,2,12767.699999999999
2400,대구,모든면적,2018,2,11101.199999999999
2401,대구,60m²,2018,2,11619.3
2402,대구,60m²~85m²,2018,2,11104.5
2403,대구,85m²~102m²,2018,2,
2404,대구,102m²~,2018,2,11691.9
2405,광주,모든면적,2018,2,9550.199999999999
2406,광주,60m²,2018,2,9160.8
2407,광주,60m²~85m²,2018,2,9527.1
2408,광주,85m²~102m²,2018,2,
2409,광주,102m²~,2018,2,9454.5
2410,대전,모든면적,2018,2,9527.1
2411,대전,60m²,2018,2,8243.4
2412,대전,60m²~85m²,2018,2,9510.6
2413,대전,85m²~102m²,2018,2,10121.1
2414,대전,102m²~,2018,2,
2415,울산,모든면적,2018,2,10474.199999999999
2416,울산,60m²,2018,2,
2417,울산,60m²~85m²,2018,2,10474.199999999999
2418,울산,85m²~102m²,2018,2,
2419,울산,102m²~,2018,2,
2420,세종,모든면적,2018,2,10431.3
2421,세종,60m²,2018,2,
2422,세종,60m²~85m²,2018,2,10441.199999999999
2423,세종,85m²~102m²,2018,2,10226.699999999999
2424,세종,102m²~,2018,2,10649.099999999999
2425,강원,모든면적,2018,2,7665.9
2426,강원,60m²,2018,2,7431.599999999999
2427,강원,60m²~85m²,2018,2,7656.0
2428,강원,85m²~102m²,2018,2,8563.5
2429,강원,102m²~,2018,2,9424.8
2430,충북,모든면적,2018,2,7147.799999999999
2431,충북,60m²,2018,2,7748.4
2432,충북,60m²~85m²,2018,2,7144.5
2433,충북,85m²~102m²,2018,2,7494.299999999999
2434,충북,102m²~,2018,2,8200.5
2435,충남,모든면적,2018,2,7900.2
2436,충남,60m²,2018,2,7989.299999999999
2437,충남,60m²~85m²,2018,2,7949.7
2438,충남,85m²~102m²,2018,2,
2439,충남,102m²~,2018,2,7533.9
2440,전북,모든면적,2018,2,7500.9
2441,전북,60m²,2018,2,7203.9
2442,전북,60m²~85m²,2018,2,7461.299999999999
2443,전북,85m²~102m²,2018,2,7329.299999999999
2444,전북,102m²~,2018,2,8012.4
2445,전남,모든면적,2018,2,7774.799999999999
2446,전남,60m²,2018,2,7352.4
2447,전남,60m²~85m²,2018,2,7712.099999999999
2448,전남,85m²~102m²,2018,2,8114.7
2449,전남,102m²~,2018,2,7979.4
2450,경북,모든면적,2018,2,8055.299999999999
2451,경북,60m²,2018,2,8332.5
2452,경북,60m²~85m²,2018,2,8035.5
2453,경북,85m²~102m²,2018,2,
2454,경북,102m²~,2018,2,9461.1
2455,경남,모든면적,2018,2,8903.4
2456,경남,60m²,2018,2,9187.199999999999
2457,경남,60m²~85m²,2018,2,8820.9
2458,경남,85m²~102m²,2018,2,9616.199999999999
2459,경남,102m²~,2018,2,9358.8
2460,제주,모든면적,2018,2,12635.699999999999
2461,제주,60m²,2018,2,18024.6
2462,제주,60m²~85m²,2018,2,11688.599999999999
2463,제주,85m²~102m²,2018,2,
2464,제주,102m²~,2018,2,9995.699999999999
2465,서울,모든면적,2018,3,22558.8
2466,서울,60m²,2018,3,23736.899999999998
2467,서울,60m²~85m²,2018,3,21624.899999999998
2468,서울,85m²~102m²,2018,3,25815.899999999998
2469,서울,102m²~,2018,3,23898.6
2470,인천,모든면적,2018,3,11408.099999999999
2471,인천,60m²,2018,3,12388.199999999999
2472,인천,60m²~85m²,2018,3,11378.4
2473,인천,85m²~102m²,2018,3,11203.5
2474,인천,102m²~,2018,3,15955.5
2475,경기,모든면적,2018,3,12790.8
2476,경기,60m²,2018,3,14018.4
2477,경기,60m²~85m²,2018,3,12625.8
2478,경기,85m²~102m²,2018,3,14091.0
2479,경기,102m²~,2018,3,15315.3
2480,부산,모든면적,2018,3,12596.099999999999
2481,부산,60m²,2018,3,12058.199999999999
2482,부산,60m²~85m²,2018,3,12503.699999999999
2483,부산,85m²~102m²,2018,3,12183.599999999999
2484,부산,102m²~,2018,3,12639.0
2485,대구,모든면적,2018,3,11193.599999999999
2486,대구,60m²,2018,3,11619.3
2487,대구,60m²~85m²,2018,3,11233.199999999999
2488,대구,85m²~102m²,2018,3,
2489,대구,102m²~,2018,3,11691.9
2490,광주,모든면적,2018,3,9669.0
2491,광주,60m²,2018,3,9160.8
2492,광주,60m²~85m²,2018,3,9649.199999999999
2493,광주,85m²~102m²,2018,3,
2494,광주,102m²~,2018,3,9454.5
2495,대전,모든면적,2018,3,9527.1
2496,대전,60m²,2018,3,8243.4
2497,대전,60m²~85m²,2018,3,9510.6
2498,대전,85m²~102m²,2018,3,10121.1
2499,대전,102m²~,2018,3,
2500,울산,모든면적,2018,3,10474.199999999999
2501,울산,60m²,2018,3,
2502,울산,60m²~85m²,2018,3,10474.199999999999
2503,울산,85m²~102m²,2018,3,
2504,울산,102m²~,2018,3,
2505,세종,모든면적,2018,3,10431.3
2506,세종,60m²,2018,3,
2507,세종,60m²~85m²,2018,3,10441.199999999999
2508,세종,85m²~102m²,2018,3,10226.699999999999
2509,세종,102m²~,2018,3,10649.099999999999
2510,강원,모든면적,2018,3,7890.299999999999
2511,강원,60m²,2018,3,7487.7
2512,강원,60m²~85m²,2018,3,7877.099999999999
2513,강원,85m²~102m²,2018,3,9339.0
2514,강원,102m²~,2018,3,9645.9
2515,충북,모든면적,2018,3,8101.5
2516,충북,60m²,2018,3,7748.4
2517,충북,60m²~85m²,2018,3,8104.799999999999
2518,충북,85m²~102m²,2018,3,8154.299999999999
2519,충북,102m²~,2018,3,8190.599999999999
2520,충남,모든면적,2018,3,7900.2
2521,충남,60m²,2018,3,7989.299999999999
2522,충남,60m²~85m²,2018,3,7949.7
2523,충남,85m²~102m²,2018,3,
2524,충남,102m²~,2018,3,7533.9
2525,전북,모든면적,2018,3,7467.9
2526,전북,60m²,2018,3,7203.9
2527,전북,60m²~85m²,2018,3,7425.0
2528,전북,85m²~102m²,2018,3,7329.299999999999
2529,전북,102m²~,2018,3,8012.4
2530,전남,모든면적,2018,3,7748.4
2531,전남,60m²,2018,3,7352.4
2532,전남,60m²~85m²,2018,3,7708.799999999999
2533,전남,85m²~102m²,2018,3,8669.1
2534,전남,102m²~,2018,3,8061.9
2535,경북,모든면적,2018,3,8052.0
2536,경북,60m²,2018,3,8332.5
2537,경북,60m²~85m²,2018,3,7989.299999999999
2538,경북,85m²~102m²,2018,3,
2539,경북,102m²~,2018,3,9200.4
2540,경남,모든면적,2018,3,8900.1
2541,경남,60m²,2018,3,9197.1
2542,경남,60m²~85m²,2018,3,8817.6
2543,경남,85m²~102m²,2018,3,9428.1
2544,경남,102m²~,2018,3,9560.1
2545,제주,모든면적,2018,3,12952.5
2546,제주,60m²,2018,3,18024.6
2547,제주,60m²~85m²,2018,3,12008.699999999999
2548,제주,85m²~102m²,2018,3,
2549,제주,102m²~,2018,3,9995.699999999999
2550,서울,모든면적,2018,4,22575.3
2551,서울,60m²,2018,4,23746.8
2552,서울,60m²~85m²,2018,4,21648.0
2553,서울,85m²~102m²,2018,4,25815.899999999998
2554,서울,102m²~,2018,4,23898.6
2555,인천,모든면적,2018,4,11408.099999999999
2556,인천,60m²,2018,4,12388.199999999999
2557,인천,60m²~85m²,2018,4,11378.4
2558,인천,85m²~102m²,2018,4,11203.5
2559,인천,102m²~,2018,4,15955.5
2560,경기,모든면적,2018,4,12734.699999999999
2561,경기,60m²,2018,4,14044.8
2562,경기,60m²~85m²,2018,4,12658.8
2563,경기,85m²~102m²,2018,4,14338.5
2564,경기,102m²~,2018,4,15163.5
2565,부산,모든면적,2018,4,12747.9
2566,부산,60m²,2018,4,12058.199999999999
2567,부산,60m²~85m²,2018,4,12655.5
2568,부산,85m²~102m²,2018,4,12183.599999999999
2569,부산,102m²~,2018,4,12639.0
2570,대구,모든면적,2018,4,11629.199999999999
2571,대구,60m²,2018,4,11903.099999999999
2572,대구,60m²~85m²,2018,4,11635.8
2573,대구,85m²~102m²,2018,4,9939.6
2574,대구,102m²~,2018,4,9787.8
2575,광주,모든면적,2018,4,9520.5
2576,광주,60m²,2018,4,9160.8
2577,광주,60m²~85m²,2018,4,9537.0
2578,광주,85m²~102m²,2018,4,
2579,광주,102m²~,2018,4,8094.9
2580,대전,모든면적,2018,4,9807.6
2581,대전,60m²,2018,4,8243.4
2582,대전,60m²~85m²,2018,4,9824.1
2583,대전,85m²~102m²,2018,4,10121.1
2584,대전,102m²~,2018,4,
2585,울산,모든면적,2018,4,10474.199999999999
2586,울산,60m²,2018,4,
